name,release_date,required_age,genres,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,average_completion_time,developers
Chronicles of the Witches and Warlocks,2015-11-18,0,Casual;Adventure;Hidden Object,34,43,4.37,4.40,50000-100000,3.99,3.00,8Floor
Over The Hills And Far Away,2015-09-16,0,Casual;Indie;Visual Novel,154,25,0.00,0.00,0-20000,4.79,2.00,WarGirl Games
SimplePlanes,2015-12-17,0,Simulation;Sandbox;Building,4544,474,8.97,12.37,500000-1000000,9.99,3.50,Jundroo
Lords of the Realm II,2015-12-03,0,Strategy;RPG;Medieval,389,21,0.00,0.00,20000-50000,1.99,30.00,Impressions Games
Zoombinis,2015-10-28,0,Casual;Adventure;Puzzle,441,35,5.73,7.72,50000-100000,6.99,18.50,TERC
The Jackbox Party Pack 2,2015-10-13,0,Local Multiplayer;Casual;Indie,533,32,4.40,4.40,200000-500000,18.99,8.50,Jackbox Games
Moonbase 332,2015-09-18,0,Indie;Action;Comedy,39,86,5.10,5.10,20000-50000,3.99,4.50,PatchNoteStudio
Rescue Love Revenge,2016-10-27,0,Early Access;Action;Adventure,28,26,0.00,0.00,0-20000,3.99,1.50,"Hatchlight, Trepid Studios"
Hylics,2015-10-02,0,Indie;RPG;Surreal,525,13,11.38,11.38,20000-50000,1.99,4.00,Mason Lindroth
Meridian: Age of Invention,2015-09-30,0,Casual;Time Management;Singleplayer,52,17,0.00,0.00,20000-50000,1.99,5.50,Mirball Games
A Wise Use of Time,2015-09-04,0,RPG;Indie;Choices Matter,88,19,0.00,0.00,0-20000,5.19,6.00,Choice of Games
Clustertruck,2016-09-27,0,Parkour;Action;First-Person,4497,485,3.52,5.05,200000-500000,10.99,4.50,Landfall Games
Mystery Expedition: Prisoners of Ice,2015-11-09,0,Adventure;Casual;Hidden Object,8,2,0.00,0.00,0-20000,4.99,2.00,Lazy Turtle Games
Woof Blaster,2015-09-22,0,Action;Indie;Bullet Hell,95,14,0.00,0.00,20000-50000,0.00,2.50,Fabian Jarrett
Little Big Adventure 2,2015-10-20,0,Adventure;Action;RPG,238,3,0.00,0.00,20000-50000,2.79,18.50,Adeline Software International
Old School Musical,2018-09-13,0,Adventure;Action;Indie,297,21,0.00,0.00,20000-50000,10.29,6.50,La Moutarde
Protoshift,2016-01-15,0,Action;Indie;Great Soundtrack,45,20,0.00,0.00,0-20000,0.79,3.50,Reflextions
Highschool Romance,2015-11-18,0,Nudity;Visual Novel;Anime,397,97,7.15,7.15,20000-50000,10.29,2.50,AJTilley.com
Ace of Protectors,2016-06-27,0,Action;Adventure;RPG,41,27,8.58,12.82,20000-50000,1.69,11.00,xPathfinder
Euclidean,2015-09-25,0,Indie;Action;Lovecraftian,146,70,0.00,0.00,20000-50000,3.99,2.00,Alpha Wave Entertainment
Absent,2015-08-31,0,Free to Play;Adventure;Horror,201,48,0.00,0.00,50000-100000,0.00,4.50,FNGames
Living Legends: The Frozen Fear Collection,2015-10-13,0,Casual;Adventure;Hidden Object,60,11,0.00,0.00,20000-50000,14.99,8.50,4Friends Games
Timberman,2015-09-18,0,Casual;Action;Indie,5139,350,4.08,3.33,200000-500000,0.79,10.50,Digital Melody
MacGuffin,2016-02-18,0,Adventure;Indie;Action,22,10,0.00,0.00,0-20000,1.99,0.55,Concrete Games
Respawn Man,2015-12-21,0,Action;Indie;Platformer,28,6,0.00,0.00,0-20000,2.09,0.87,Evan (Solidplasma) Peiperl
Hoven the Sages Spinel,2015-08-31,0,Adventure;Indie;Casual,17,6,0.00,0.00,0-20000,1.59,12.00,"Bradley Elam, Colton Bone"
Without Within 2,2015-11-09,0,Indie;Visual Novel;Anime,181,21,0.00,0.00,0-20000,3.99,1.50,InvertMouse
Legends of Solitaire: Curse of the Dragons,2015-09-28,0,Casual;Indie;Card Game,69,13,4.10,4.10,0-20000,3.99,13.50,The Revills Games
Dragon's Wake,2015-12-10,0,Adventure;Indie;Action,303,48,2.05,2.05,0-20000,2.79,3.00,Brainbox Software
Prospekt,2016-02-18,0,Action;FPS;Singleplayer,707,473,0.00,0.00,20000-50000,7.50,3.50,Richard Seabrook
Alice's Mom's Rescue,2015-09-03,0,Action;Indie;Adventure,25,10,0.00,0.00,0-20000,2.09,2.50,Orion
The Prism,2015-09-03,0,Strategy;Indie;Adventure,17,7,0.00,0.00,0-20000,4.79,1.00,"Nikhil T, Gabriel H"
Comedy Quest,2015-09-02,0,Free to Play;Casual;Adventure,201,47,0.00,0.00,50000-100000,0.00,1.50,Trav Nash
I and Me,2016-05-04,0,Indie;Action;Puzzle,305,10,0.00,0.00,0-20000,6.99,5.00,Wish Fang
Game Corp DX,2015-10-02,0,Management;Simulation;Economy,2370,348,5.57,9.32,100000-200000,1.99,5.00,Endless Loop Studios
Expand,2015-09-30,0,Indie;Great Soundtrack;Adventure,315,39,0.00,0.00,50000-100000,4.79,2.00,"Chris Johnson, Chris Larkin"
The Secret Order 2: Masked Intent,2015-11-05,0,Casual;Adventure;Hidden Object,162,46,3.73,3.73,50000-100000,6.99,3.50,Sunward Games
Cloney,2016-01-19,0,Free to Play;Casual;Indie,121,102,0.00,0.00,100000-200000,0.00,1.00,dotBunny
Else Heart.Break(),2015-09-24,0,Adventure;Indie;Programming,356,173,0.00,0.00,200000-500000,18.99,16.00,
Concrete Jungle,2015-09-23,0,Strategy;Indie;Card Game,306,31,0.00,0.00,20000-50000,5.19,16.50,ColePowered Games
The Incredible Adventures of Van Helsing: Final Cut,2015-11-06,0,RPG;Adventure;Action,1190,457,1.67,2.08,200000-500000,29.99,23.50,NeocoreGames
The Mystery of a Lost Planet,2015-12-17,0,Hidden Object;Adventure;Casual,55,29,0.00,0.00,0-20000,3.99,4.50,AlikArt Studio
The Deer,2016-03-28,0,Indie;Adventure;Education,1460,884,3.17,3.37,500000-1000000,0.59,0.25,"Fabio Ferrara, Giulia Airoldi"
Adam's Venture: Origins,2016-04-01,0,Adventure;Indie;Puzzle,103,51,0.00,0.00,0-20000,13.99,5.00,Vertigo Games
Normality,2015-10-09,0,Adventure;Action;Point & Click,190,100,3.20,3.48,100000-200000,2.09,5.00,Gremlin Interactive
NeuroVoider,2016-08-31,0,Indie;Action;RPG,317,87,2.95,2.95,20000-50000,10.59,5.50,Flying Oak Games
The Final Take,2016-06-16,0,Indie;Adventure;Horror,145,135,4.87,5.63,20000-50000,1.59,0.98,HUSH Interactive
Black Closet,2015-09-16,0,Detective;Indie;Strategy,169,10,0.00,0.00,20000-50000,14.99,8.50,Hanako Games
Wuppo,2016-09-29,0,Adventure;Cute;Indie,1716,90,9.87,15.65,200000-500000,10.99,10.00,Knuist & Perzik
Reverse Crawl,2015-09-24,0,Strategy;RPG;Indie,348,41,1.67,1.67,20000-50000,4.79,4.00,Nerdook Productions
Rabi-Ribi,2016-01-28,0,Anime;Cute;Bullet Hell,6496,167,39.27,53.72,100000-200000,13.59,18.00,CreSpirit
Budget Cuts,2018-06-14,0,VR;Action;Adventure,417,134,0.00,0.00,20000-50000,22.99,6.00,Neat Corporation
Invisible Apartment 2,2015-09-24,0,Adventure;Indie;Visual Novel,8,0,0.00,0.00,0-20000,2.89,1.50,"Milan Kazarka, Jeroen van Oosten"
Nusakana,2015-11-19,0,RPG;Adventure;Indie,45,4,0.00,0.00,0-20000,5.99,86.50,Studio Namaapa
The Aquatic Adventure of the Last Human,2016-01-19,0,Adventure;Indie;Action,226,67,0.35,0.35,20000-50000,7.19,8.50,YCJY
Flinthook,2017-04-18,0,Action;Indie;Pixel Graphics,454,140,3.43,3.43,50000-100000,10.99,33.00,Tribute Games
Poi,2017-02-01,0,3D Platformer;Indie;Adventure,525,50,0.00,0.00,20000-50000,7.19,7.00,PolyKid
FATED: The Silent Oath,2016-04-28,0,Adventure;VR,86,32,0.00,0.00,0-20000,6.99,2.00,Frima Studio
The Park,2015-10-27,0,Horror;Psychological Horror;Walking Simulator,1684,715,0.00,0.00,100000-200000,9.99,1.50,Funcom
Zenohell,2015-10-14,0,Action;Shoot 'Em Up;Bullet Hell,43,20,0.00,0.00,20000-50000,6.99,1.50,Team Grybanser Fox
The Guest,2016-03-10,0,Indie;Adventure;Puzzle,340,89,0.00,0.00,20000-50000,6.99,2.00,Team Gotham
Californium,2016-02-17,0,Adventure;Indie;Walking Simulator,138,55,0.00,0.00,0-20000,5.19,3.00,"Darjeeling, Nova Production"
FlatOut 4: Total Insanity,2017-04-04,0,Racing;Multiplayer;Action,416,393,0.00,0.00,100000-200000,22.99,17.50,Kylotonn
Sakura Swim Club,2015-09-11,0,Nudity;Anime;Mature,2019,320,10.35,10.30,200000-500000,6.99,3.00,Winged Cloud
Airport Madness: Time Machine,2015-09-18,0,Adventure;Simulation,57,16,0.00,0.00,0-20000,4.99,9.00,Big Fat Simulations
Dead Secret,2016-03-28,0,Adventure;Indie;Psychological Horror,332,75,0.00,0.00,20000-50000,10.99,2.50,Robot Invader
Overfall,2016-05-17,0,RPG;Strategy;Turn-Based Combat,344,77,14.85,14.85,20000-50000,10.99,5.00,Pera Games
Press X to Not Die,2017-10-06,0,Comedy;FMV;Quick-Time Events,2147,205,0.00,0.00,50000-100000,1.99,0.68,All Seeing Eye Games
Blue Rider,2016-03-03,0,Action;Indie;Shoot 'Em Up,77,9,0.00,0.00,0-20000,6.99,3.00,Ravegan
Kindred Spirits on the Roof,2016-02-12,18,Nudity;Visual Novel;Female Protagonist,574,22,5.75,5.75,20000-50000,26.99,31.00,Liar-soft
Osiris: New Dawn,2016-09-28,0,Early Access;Survival;Space,6333,3149,6.97,8.27,200000-500000,18.99,6.50,Fenix Fire Entertainment
Giant Machines 2017,2016-09-29,0,Simulation;Indie;Singleplayer,196,85,1.92,1.92,20000-50000,14.99,5.00,Code Horizon
Miner Mayhem,2015-09-23,0,Indie;Casual;Action,69,42,5.80,5.80,20000-50000,0.79,2.50,Anarchy Enterprises
Nyctophilia,2015-09-23,0,Free to Play;Indie;Adventure,180,108,0.00,0.00,100000-200000,0.00,2.50,CAT IN JAR GAMES
Osteya,2015-11-20,0,Indie;Action;Casual,46,31,5.67,5.87,20000-50000,5.79,0.87,MetalBear
Silver Creek Falls: Chapter 2,2015-09-30,0,Adventure;Indie;Female Protagonist,36,4,0.00,0.00,0-20000,3.99,2.00,Sapphire Dragon Productions
Rescue Team 2,2015-09-23,0,Strategy;Casual;Simulation,23,1,0.00,0.00,0-20000,3.99,5.00,Alawar Entertainment
Rescue Team 3,2015-09-23,0,Strategy;Casual;Simulation,32,9,0.00,0.00,0-20000,3.99,4.00,Alawar Entertainment
Draw a Stickman: EPIC 2,2015-11-06,0,Adventure;Casual;Indie,233,55,0.00,0.00,20000-50000,3.99,3.50,Hitcents
Planetbase,2015-10-15,0,City Builder;Base-Building;Space,4171,1267,17.82,22.43,200000-500000,15.49,8.00,Madruga Works
Burly Men at Sea,2016-09-29,0,Adventure;Casual;Indie,167,92,0.00,0.00,50000-100000,7.19,1.00,Brain&Brain
Fairy Tale Mysteries 2: The Beanstalk,2015-10-08,0,Adventure;Casual;Hidden Object,170,42,4.52,4.52,50000-100000,6.99,3.00,GOGI
Stigmat,2015-09-29,0,Indie;Adventure;Action,580,249,3.23,3.78,200000-500000,3.19,2.50,Akakiy Petrushkin
Dishonored 2,2016-11-11,18,Stealth;Action;First-Person,21022,5059,18.62,18.45,1000000-2000000,29.99,20.00,Arkane Studios
Omnipresent,2015-09-28,0,Indie;Strategy;Hacking,15,14,0.00,0.00,0-20000,2.79,6.00,A.J Starkey Enterprises
GabeN: The Final Decision,2015-09-21,0,Memes;RPG;Casual,432,270,4.05,6.80,100000-200000,0.79,3.00,Alex Zhang
The Consuming Shadow,2015-11-20,0,Adventure;Lovecraftian;Survival Horror,253,16,0.00,0.00,20000-50000,6.99,4.50,Ben 'Yahtzee' Croshaw
Clergy Splode,2015-09-17,0,Indie;Action;Arcade,197,252,3.62,3.68,200000-500000,0.79,14.00,PiGravity
Dungelot: Shattered Lands,2016-02-18,0,Indie;RPG;Action,333,74,21.60,21.60,20000-50000,6.99,26.00,Red Winter Software
Conquest of Elysium 4,2015-11-16,0,Strategy;Indie;Turn-Based,287,29,0.00,0.00,50000-100000,18.99,63.50,Illwinter Game Design
The Dwarves,2016-12-01,0,RPG;Fantasy;Real-Time with Pause,936,311,1.95,1.95,100000-200000,34.99,9.50,KING Art
Battle Girls,2017-07-06,0,Nudity;Adventure;Visual Novel,48,5,0.00,0.00,0-20000,9.29,4.50,Brightly Studios
Club Life,2016-04-13,0,Nudity;Indie;Adventure,89,18,0.00,0.00,20000-50000,9.29,3.50,Dharker Studio
Endless Sky,2015-10-30,0,Space;Free to Play;Open World,3420,366,0.55,0.83,500000-1000000,0.00,25.00,Michael Zahniser
Nex Machina,2017-06-20,0,Twin Stick Shooter;Action;Bullet Hell,1185,169,4.25,5.37,200000-500000,14.99,2.00,Housemarque
Relive,2015-10-15,0,Free to Play;Indie;Adventure,85,39,0.13,0.13,50000-100000,0.00,2.00,Studio Evil
The Political Machine 2016,2016-02-04,0,Strategy;Indie;Politics,546,163,0.05,0.05,50000-100000,6.99,2.50,Stardock Entertainment
This Book Is A Dungeon,2015-10-09,0,Indie;Adventure;Interactive Fiction,138,47,0.00,0.00,20000-50000,3.99,2.00,Nathan Meunier
Curvatron,2016-01-29,0,Indie;Casual;Arcade,121,24,5.28,5.28,50000-100000,0.79,5.00,Brave Bunny
Bitardia,2015-11-20,0,Early Access;Memes;Adventure,576,77,0.00,0.00,20000-50000,3.99,6.00,varlamov5264
Charlie Murder,2017-05-12,0,Action;Indie;Adventure,304,23,22.75,22.75,20000-50000,6.99,9.50,Ska Studios
Dangerous Golf,2016-06-02,0,Sports;Action;Indie,251,305,0.02,0.02,100000-200000,14.99,7.00,Three Fields Entertainment
Ninja Senki DX,2016-02-23,0,Action;Indie;Platformer,43,9,0.00,0.00,0-20000,3.99,4.00,Tribute Games
Jet Set Knights,2016-04-07,0,Indie;Action;Pixel Graphics,46,6,0.00,0.00,0-20000,6.99,3.50,FobTi interactive
Flight of the Paladin,2015-10-23,0,Action;Indie;Adventure,178,163,4.52,5.80,100000-200000,0.79,3.00,Grizzly Wolf Games
Pony Island,2016-01-04,0,Puzzle;Indie;Psychological Horror,9347,421,3.73,4.82,200000-500000,3.99,2.50,Daniel Mullins Games
Staxel,2019-04-11,0,Sandbox;Agriculture;Multiplayer,1422,493,9.20,4.22,50000-100000,14.99,23.50,Plukit
Robot Squad Simulator 2017,2016-10-20,0,Simulation;Action;Indie,70,28,0.00,0.00,0-20000,10.99,12.50,Bit Golem
Turok 2: Seeds of Evil,2017-03-16,0,Action;FPS;Classic,983,58,0.00,0.00,50000-100000,14.99,12.50,"Iguana Entertainment, Nightdive Studios"
Lowglow,2015-12-03,0,Indie;Adventure;Casual,391,31,3.93,5.17,50000-100000,5.59,4.00,Rockodile
Lost Moon,2015-09-28,0,Early Access;Indie;Platformer,417,167,5.95,5.75,200000-500000,1.69,1.00,Eplixe
Asdivine Hearts,2016-02-01,0,RPG;Adventure;Casual,45,16,0.00,0.00,20000-50000,8.99,35.00,Exe Create
DarkMaus,2016-01-26,0,Souls-like;Indie;Action,285,68,0.00,0.00,20000-50000,6.99,5.50,Daniel Wright
Refunct,2015-10-16,0,Parkour;Relaxing;3D Platformer,11930,583,2.48,2.15,200000-500000,1.99,0.48,Dominique Grieshofer
Twilight Struggle,2016-04-13,0,Board Game;Strategy;Simulation,790,128,12.75,12.75,50000-100000,7.19,1.00,Playdek
Ratings War,2015-10-02,0,RPG;Indie;Choose Your Own Adventure,41,11,0.00,0.00,0-20000,2.89,2.00,Choice of Games
Alekhine's Gun,2016-03-11,0,Stealth;Adventure;Action,166,100,0.00,0.00,20000-50000,29.99,11.50,Maximum Games
"1,000 Heads Among the Trees",2015-12-11,0,Indie;Horror;Adventure,46,37,71.25,70.75,50000-100000,4.99,0.87,Aaron Oldenburg
Crush Your Enemies,2016-07-13,0,Strategy;Indie;Action,248,49,3.15,3.15,20000-50000,6.99,12.50,Vile Monarch
Eventide: Slavic Fable,2016-01-28,0,Hidden Object;Adventure;Casual,440,22,0.00,0.00,100000-200000,6.99,4.00,The House Of Fables
NEKO-NIN exHeart,2017-04-21,0,Anime;Sexual Content;Visual Novel,652,23,6.73,6.73,20000-50000,6.99,3.50,Whirlpool
My Little Kitties,2016-06-21,0,Casual;Indie;Visual Novel,57,2,0.00,0.00,0-20000,6.99,4.50,COSEN
Sakura Dungeon,2016-06-03,0,Nudity;Mature;Sexual Content,1041,88,26.93,26.93,100000-200000,14.99,22.50,Winged Cloud
Strawberry Vinegar,2016-01-05,0,Indie;Casual;Adventure,90,4,3.62,3.62,0-20000,6.99,3.00,Ebi-hime
Poker Pretty Girls Battle: Texas Hold'em,2015-10-21,0,Casual;Anime;Card Game,64,72,4.05,4.05,20000-50000,6.99,16.50,Zoo Corporation
Lethe - Episode One,2016-08-01,0,Adventure;Indie;Action,222,27,0.00,0.00,0-20000,11.99,5.00,KoukouStudious
Hard Reset Redux,2016-06-03,0,Action;Adventure;FPS,772,181,2.20,2.20,100000-200000,14.99,7.00,Flying Wild Hog
Princess Remedy in a World of Hurt,2016-01-01,0,Indie;Pixel Graphics;Free to Play,2305,53,1.27,2.38,100000-200000,0.00,0.90,"Ludosity, Remar Games"
Sakura Beach 2,2015-11-06,0,Nudity;Anime;Mature,286,100,9.77,12.30,100000-200000,6.99,2.50,Winged Cloud
Planet R-12,2016-05-05,0,Action;Indie;Adventure,116,24,3.97,4.38,50000-100000,0.79,2.00,Timushev Vladimir
Eagle Flight,2016-12-20,0,Simulation;Action;VR,160,83,0.00,0.00,0-20000,16.99,3.00,Ubisoft Montreal Studio
Message Quest,2015-10-22,0,Adventure;Puzzle;2D,649,103,0.00,0.00,20000-50000,1.99,1.50,Royal Troupe
X-Morph: Defense,2017-08-30,0,Tower Defense;Action;Strategy,818,60,0.00,0.00,50000-100000,14.99,12.00,EXOR Studios
Code of Princess,2016-04-14,0,Action;RPG;Adventure,125,90,0.00,0.00,0-20000,10.99,6.50,"Agatsuma Entertainment, Bones"
ChromaGun,2016-02-16,0,Indie;Adventure;Action,325,34,0.00,0.00,0-20000,9.99,4.50,Pixel Maniacs
Pro Gamer Manager,2016-04-28,0,Simulation;Indie;Casual,367,359,6.40,6.40,20000-50000,6.99,9.00,Millenway Studios
Starsphere,2015-10-26,0,Indie;Casual;Platformer,25,5,0.00,0.00,0-20000,2.89,8.50,Julia Games
Highschool Possession,2015-12-09,0,Nudity;Indie;Sexual Content,100,41,0.00,0.00,20000-50000,7.19,1.50,Dharker Studio
The Big Secret of a Small Town,2015-10-22,0,Adventure;Casual;Point & Click,44,19,0.00,0.00,0-20000,4.99,3.00,Flenx
The Purring Quest,2015-11-12,0,Cats;Indie;Platformer,883,153,5.43,5.43,50000-100000,6.99,3.00,Valhalla Cats
Demigods,2015-10-15,0,Casual;Adventure;Simulation,7,6,0.00,0.00,0-20000,2.79,10.00,Realore
"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",2015-12-04,0,Free to Play;Comedy;First-Person,7642,529,265.12,0.58,500000-1000000,0.00,0.80,Crows Crows Crows
Syndrome,2016-10-06,0,Sci-fi;Survival Horror;Horror,140,68,0.25,0.25,0-20000,15.49,16.00,Camel 101
Monster RPG 2,2015-10-12,0,RPG;Indie;Female Protagonist,15,13,0.00,0.00,0-20000,2.09,9.00,Nooskewl
Among the Heavens,2015-11-06,0,Casual;Simulation;Match 3,210,39,3.37,3.98,50000-100000,1.99,8.50,"Jetdogs Studios, CorePunch Gamestudio"
Ginger: Beyond the Crystal,2016-10-25,0,Adventure;Indie;3D Platformer,31,18,0.00,0.00,0-20000,10.99,10.00,Drakhar Studio
Contract With The Devil,2015-12-11,0,Casual;Adventure;Hidden Object,91,41,4.73,4.73,50000-100000,3.99,4.50,AZ-Art Development Studio
Angry Video Game Nerd II: ASSimilation,2016-03-29,0,Action;Indie;Adventure,498,51,0.00,0.00,20000-50000,6.99,3.00,FreakZone Games
Pink Hour,2015-10-28,0,Free to Play;Indie;Pixel Graphics,816,66,0.32,0.32,100000-200000,0.00,0.25,Studio Pixel
Pink Heaven,2015-11-03,0,Free to Play;Indie;Pixel Graphics,574,63,0.12,0.12,100000-200000,0.00,0.28,Studio Pixel
Brilliant Shadows - Part One of the Book of Gray Magic,2015-11-02,0,Adventure;Visual Novel;Casual,163,10,0.00,0.00,0-20000,4.99,4.50,Ithaqua Labs
12 is Better Than 6,2015-11-20,0,Action;Shooter;Singleplayer,3192,576,3.80,5.05,500000-1000000,6.99,5.50,Ink Stains Games
Swapperoo,2015-12-18,0,Indie;Casual;Puzzle,35,3,0.00,0.00,0-20000,3.99,3.50,Fallen Tree Games
Ampersand,2015-10-19,0,Racing;Indie;Singleplayer,319,680,3.87,3.68,200000-500000,0.79,2.00,PiGravity
Morphine,2015-10-28,0,Indie;Adventure;Horror,414,138,0.00,0.00,20000-50000,1.99,2.00,Kerim Kumbasar
Suits: A Business RPG,2016-01-05,0,RPG;Indie;Adventure,571,81,0.38,0.38,50000-100000,0.79,4.50,Technomancy Studios
Roads of Rome,2015-10-16,0,Casual;Strategy;Adventure,17,7,0.00,0.00,0-20000,2.79,6.00,Realore
Starward Rogue,2016-01-20,0,Bullet Hell;Action;Indie,380,25,0.00,0.00,50000-100000,8.99,3.00,Arcen Games
Rock God Tycoon,2017-02-13,0,Casual;Indie;Simulation,182,50,0.00,0.00,20000-50000,8.29,8.00,EmberWulf
Roads of Rome 2,2015-10-16,0,Casual;Strategy;Adventure,13,2,0.00,0.00,0-20000,2.79,6.00,Realore
ELEX,2017-10-17,0,RPG;Open World;Singleplayer,7388,2427,32.20,36.97,500000-1000000,39.99,50.00,Piranha Bytes
Men of Valor,2016-02-09,0,Action;FPS;War,157,71,0.00,0.00,20000-50000,8.99,9.50,2015
Roads of Rome 3,2015-10-19,0,Casual;Strategy;Adventure,12,3,0.00,0.00,0-20000,2.79,6.00,Whiterra
Reveal The Deep,2015-12-04,0,Indie;Horror;Atmospheric,1081,194,0.33,0.65,100000-200000,0.79,2.00,Lazy Monday Games
Zombie Exodus,2015-10-23,0,RPG;Indie;Zombies,118,13,0.00,0.00,0-20000,5.79,15.50,Hosted Games
Tick's Tales,2016-06-09,0,Adventure;Point & Click;Pixel Graphics,42,5,0.00,0.00,0-20000,5.59,2.00,Digital Bounce House
TY the Tasmanian Tiger 3,2018-12-17,0,Action;Adventure;Indie,64,1,0.00,0.00,0-20000,11.39,9.00,Krome Studios
Electric Highways,2015-10-28,0,Free to Play;Indie;Adventure,1139,143,0.20,0.23,100000-200000,0.00,0.73,"Zykov Eddy, Xitilon"
Midsummer Night,2016-06-17,0,Adventure;Casual;Pixel Graphics,208,33,4.15,4.17,50000-100000,3.19,1.50,Everlasting Fantasy
City of Chains,2015-12-08,0,Indie;RPG;Adventure,207,64,4.22,4.42,200000-500000,5.99,7.50,Astronomic Games
Stories of Bethem: Full Moon,2015-12-11,0,Indie;Adventure;RPG,74,11,0.00,0.00,0-20000,3.99,19.00,GuGames
Parallels,2015-11-13,0,Indie;Casual;Action,10,6,0.00,0.00,0-20000,0.79,2.00,RisingHigh
Legend (1994),2015-11-10,0,Action;Beat 'em up;Fighting,30,17,6.38,6.38,0-20000,3.99,2.00,Arcade Zone
GASP,2016-01-19,0,Free to Play;Space;Simulation,293,1159,0.10,0.10,200000-500000,0.00,2.00,Dark Day Interactive
Villagers,2016-03-25,0,Strategy;Simulation;City Builder,144,130,0.00,0.00,0-20000,14.99,5.00,Bumblebee
Evil Defenders,2015-11-11,0,Tower Defense;Strategy;Casual,244,65,0.00,0.00,50000-100000,7.19,30.00,CP Decision
Lup,2016-04-01,0,Indie;Action;Platformer,149,186,3.87,3.77,500000-1000000,0.79,0.78,Leo Black
CropDuster Supreme,2017-02-23,0,Action;Indie;Casual,107,8,0.00,0.00,0-20000,0.79,3.50,kChamp Games
Klang,2016-09-22,0,Action;Indie;Rhythm,80,19,0.00,0.00,0-20000,10.99,2.00,Tinimations
Bullet Heaven 2,2015-12-07,0,Bullet Hell;Action;Indie,231,6,0.00,0.00,0-20000,8.99,6.50,Matt Roszak
Days Under Custody,2015-11-23,0,Indie;Adventure;Horror,51,89,0.00,0.00,20000-50000,3.99,1.00,Abraham Carreola
Audioshield,2016-04-05,0,Indie;VR;Music,2080,426,0.67,0.67,100000-200000,14.99,0.87,Dylan Fitterer
Boogeyman,2015-11-02,0,Horror;Indie;Strategy,297,54,0.98,0.98,20000-50000,3.99,1.50,Barry McCabe
Adventure Time: Magic Man's Head Games,2016-04-05,0,Adventure;Action;VR,105,36,0.00,0.00,20000-50000,3.99,0.58,Turbo Button
Drift Streets Japan,2015-12-21,0,Racing;Simulation;Driving,1899,977,2.43,4.32,100000-200000,1.69,0.58,JDM4iK
Farm Mania: Hot Vacation,2015-10-23,0,Strategy;Adventure;Casual,14,1,0.00,0.00,0-20000,2.79,6.00,Realore
Stardew Valley,2016-02-26,0,RPG;Simulation;Pixel Graphics,118217,3761,47.80,28.80,2000000-5000000,10.99,78.00,ConcernedApe
Danganronpa: Trigger Happy Havoc,2016-02-18,0,Anime;Mystery;Visual Novel,5714,167,27.27,31.33,200000-500000,14.99,27.50,Spike Chunsoft
Danganronpa 2: Goodbye Despair,2016-04-18,0,Anime;Detective;Visual Novel,4677,148,31.82,34.47,200000-500000,14.99,37.00,Spike Chunsoft
101 Ways to Die,2016-03-17,16,Casual;Strategy;Action,28,6,0.00,0.00,0-20000,7.99,9.00,4 Door Lemon
Statues,2015-10-27,0,Indie;Action;Adventure,151,69,0.00,0.00,20000-50000,3.99,3.00,Room710Games
Go To Bed: Survive The Night,2015-10-28,0,Indie;Casual;Action,14,20,0.00,0.00,0-20000,3.23,5.00,Touch Fight Games
Sickness,2016-01-20,0,Visual Novel;Indie;Violent,97,7,3.03,3.03,0-20000,6.99,8.50,Zetsubou
Princess.Loot.Pixel.Again,2016-04-15,0,Action;Adventure;RPG,955,167,6.13,6.62,500000-1000000,3.19,10.50,EfimovMax
Hellblade: Senua's Sacrifice,2017-08-07,18,Atmospheric;Psychological;Story Rich,20227,1805,7.58,7.95,500000-1000000,24.99,8.00,Ninja Theory
Raining Blobs,2016-01-15,0,Indie;Strategy;Puzzle,56,4,0.00,0.00,0-20000,7.19,1.00,Endi Milojkoski
5089: The Action RPG,2016-02-03,0,RPG;Indie;Action,249,42,0.00,0.00,20000-50000,5.59,8.50,Phr00t's Software
Vampire Legends: The True Story of Kisilova,2015-12-03,0,Adventure;Hidden Object;Casual,283,46,0.00,0.00,50000-100000,6.99,3.00,Organic 2 Digital Studio
Outlast 2,2017-04-24,0,Horror;Psychological Horror;Survival Horror,10790,1563,4.62,3.97,500000-1000000,23.79,8.00,Red Barrels
Astrox: Hostile Space Excavation,2015-11-30,0,Simulation;Indie;Space,291,50,7.12,7.12,50000-100000,7.19,6.00,Jace Masula
Epic Clicker Journey,2016-04-21,0,Free to Play;Clicker;Casual,438,212,0.52,0.82,100000-200000,0.00,17.50,Cleversan Software
RAID: World War II,2017-09-26,18,Action;World War II;FPS,888,806,4.65,4.65,20000-50000,15.49,34.00,Lion game Lion
